# relic_survival_map.py, alphaD=0.5, direct detection only (best2026)
# every row has Omega h^2 = 0.1204 by construction; dd_covered=0 means no experiment reaches that mchi
# the _cenuns columns fold in the PandaX-4T S2 CEvNS recast; the allowed set is alphaD independent
R,MAp,eps,eps_ddlimit,ratio,dd_covered,allowed,eps_ddlimit_cenuns,ratio_cenuns,dd_covered_cenuns,allowed_cenuns
5.0353846154e-01,5.0860636927e-01,4.5906814031e-05,5.8395803132e-05,7.8613207745e-01,1,1,5.8395803132e-05,7.8613207745e-01,1,1
5.0353846154e-01,5.3980395744e-01,4.6763470354e-05,5.8361523591e-05,8.0127226771e-01,1,1,5.8361523591e-05,8.0127226771e-01,1,1
5.0353846154e-01,5.7291518563e-01,4.7214888304e-05,5.8436389854e-05,8.0797065702e-01,1,1,5.8436389854e-05,8.0797065702e-01,1,1
5.0353846154e-01,6.0805743530e-01,4.5817067693e-05,5.8714085816e-05,7.8034200919e-01,1,1,5.8714085816e-05,7.8034200919e-01,1,1
5.0353846154e-01,6.4535528801e-01,4.2755290457e-05,5.9141180877e-05,7.2293602905e-01,1,1,5.9141180877e-05,7.2293602905e-01,1,1
5.0353846154e-01,6.8494096706e-01,3.7757200057e-05,5.9531569598e-05,6.3423827578e-01,1,1,5.9531569598e-05,6.3423827578e-01,1,1
5.0353846154e-01,7.2695480624e-01,3.3343386067e-05,5.9855014471e-05,5.5706921737e-01,1,1,5.9855014471e-05,5.5706921737e-01,1,1
5.0353846154e-01,7.7154574735e-01,2.8990257876e-05,6.0353480838e-05,4.8034110830e-01,1,1,6.0353480838e-05,4.8034110830e-01,1,1
5.0353846154e-01,8.1887186816e-01,4.8908934634e-05,6.1161818774e-05,7.9966449028e-01,1,1,6.1161818774e-05,7.9966449028e-01,1,1
5.0353846154e-01,8.6910094284e-01,6.2759574897e-05,6.2027584927e-05,1.0118010393e+00,1,0,6.2027584927e-05,1.0118010393e+00,1,0
5.0353846154e-01,9.2241103671e-01,7.3447248837e-05,6.1616657962e-05,1.1920031249e+00,1,0,6.1616657962e-05,1.1920031249e+00,1,0
5.0353846154e-01,9.7899113751e-01,6.2896540408e-05,6.0830084764e-05,1.0339709480e+00,1,0,6.0830084764e-05,1.0339709480e+00,1,0
5.0353846154e-01,1.0390418254e+00,8.4729194251e-05,6.2636222914e-05,1.3527187673e+00,1,0,6.2636222914e-05,1.3527187673e+00,1,0
5.0353846154e-01,1.1027759839e+00,9.3678954437e-05,5.8233292392e-05,1.6086838059e+00,1,0,5.8233292392e-05,1.6086838059e+00,1,0
5.0353846154e-01,1.1704195547e+00,9.7998752579e-05,3.8068579326e-05,2.5742687096e+00,1,0,3.8068579326e-05,2.5742687096e+00,1,0
5.0353846154e-01,1.2422123388e+00,1.0121925073e-04,3.7151935591e-05,2.7244677597e+00,1,0,3.7151935591e-05,2.7244677597e+00,1,0
5.0353846154e-01,1.3184088462e+00,1.0303969265e-04,3.6444911954e-05,2.8272723715e+00,1,0,3.6444911954e-05,2.8272723715e+00,1,0
5.0353846154e-01,1.3992791984e+00,1.0275587193e-04,3.5784538798e-05,2.8715158944e+00,1,0,3.5784538798e-05,2.8715158944e+00,1,0
5.0353846154e-01,1.4851100861e+00,1.0406740168e-04,3.6248510107e-05,2.8709428710e+00,1,0,3.6248510107e-05,2.8709428710e+00,1,0
5.0353846154e-01,1.5762057853e+00,1.0672986111e-04,3.6285086888e-05,2.9414249839e+00,1,0,3.6285086888e-05,2.9414249839e+00,1,0
5.0353846154e-01,1.6728892362e+00,1.1306840166e-04,3.6182619626e-05,3.1249368571e+00,1,0,3.6182619626e-05,3.1249368571e+00,1,0
5.0353846154e-01,1.7755031880e+00,1.2346465223e-04,3.6326114022e-05,3.3987850214e+00,1,0,3.6326114022e-05,3.3987850214e+00,1,0
5.0353846154e-01,1.8844114137e+00,1.3199106296e-04,3.6508799500e-05,3.6153219159e+00,1,0,3.6508799500e-05,3.6153219159e+00,1,0
5.0353846154e-01,2.0000000000e+00,1.3683047631e-04,3.6732642207e-05,3.7250376801e+00,1,0,3.6732642207e-05,3.7250376801e+00,1,0
5.0607692308e-01,1.0000000000e-02,1.7715835436e-06,3.6522063196e-06,4.8507214231e-01,1,1,3.6522063196e-06,4.8507214231e-01,1,1
5.0607692308e-01,1.0613393580e-02,1.8791254468e-06,3.7971663038e-06,4.9487573008e-01,1,1,3.7971663038e-06,4.9487573008e-01,1,1
5.0607692308e-01,1.1264412328e-02,1.9931955552e-06,3.9881521346e-06,4.9977921803e-01,1,1,3.9881521346e-06,4.9977921803e-01,1,1
5.0607692308e-01,1.1955364149e-02,2.1001908871e-06,4.2300746676e-06,4.9649026367e-01,1,1,4.2300746676e-06,4.9649026367e-01,1,1
5.0607692308e-01,1.2688698510e-02,2.2129297603e-06,4.4969567918e-06,4.9209495727e-01,1,1,4.4969567918e-06,4.9209495727e-01,1,1
5.0607692308e-01,1.3467015131e-02,2.3545282589e-06,4.7797388208e-06,4.9260604966e-01,1,1,4.7797388208e-06,4.9260604966e-01,1,1
5.0607692308e-01,1.4293073193e-02,2.5051872053e-06,5.1181274357e-06,4.8947339370e-01,1,1,5.1181274357e-06,4.8947339370e-01,1,1
5.0607692308e-01,1.5169801127e-02,2.6394695647e-06,5.5461294188e-06,4.7591200374e-01,1,1,5.5461294188e-06,4.7591200374e-01,1,1
5.0607692308e-01,1.6100306989e-02,2.8001804505e-06,6.0307311757e-06,4.6431856584e-01,1,1,6.0307311757e-06,4.6431856584e-01,1,1
5.0607692308e-01,1.7087889483e-02,2.9706766315e-06,6.5674019979e-06,4.5233665190e-01,1,1,6.5674019979e-06,4.5233665190e-01,1,1
5.0607692308e-01,1.8136049653e-02,3.1515539105e-06,7.1881529787e-06,4.3843723413e-01,1,1,7.1881529787e-06,4.3843723413e-01,1,1
5.0607692308e-01,1.9248503296e-02,3.3434443673e-06,7.9434878453e-06,4.2090381863e-01,1,1,7.9434878453e-06,4.2090381863e-01,1,1
5.0607692308e-01,2.0429194130e-02,3.5470185676e-06,8.7797930974e-06,4.0399796764e-01,1,1,8.7797930974e-06,4.0399796764e-01,1,1
5.0607692308e-01,2.1682307783e-02,3.7629879062e-06,9.7229802275e-06,3.8702001013e-01,1,1,9.7229802275e-06,3.8702001013e-01,1,1
5.0607692308e-01,2.3012286622e-02,3.9921070927e-06,1.0771455396e-05,3.7061909889e-01,1,1,1.0771455396e-05,3.7061909889e-01,1,1
5.0607692308e-01,2.4423845509e-02,4.2351767897e-06,1.1967617822e-05,3.5388636674e-01,1,1,1.1967617822e-05,3.5388636674e-01,1,1
5.0607692308e-01,2.5921988513e-02,4.4930464096e-06,1.3341165670e-05,3.3678064725e-01,1,1,1.3341165670e-05,3.3678064725e-01,1,1
5.0607692308e-01,2.7512026646e-02,4.7666170838e-06,1.4896289771e-05,3.1998686633e-01,1,1,1.4896289771e-05,3.1998686633e-01,1,1
5.0607692308e-01,2.9199596698e-02,5.0568448114e-06,1.6633126394e-05,3.0402250855e-01,1,1,1.6633126394e-05,3.0402250855e-01,1,1
5.0607692308e-01,3.0990681213e-02,5.3647437998e-06,1.8697008421e-05,2.8693059762e-01,1,1,1.8697008421e-05,2.8693059762e-01,1,1
5.0607692308e-01,3.2891629703e-02,5.6913900092e-06,2.1022673898e-05,2.7072626617e-01,1,1,2.1022673898e-05,2.7072626617e-01,1,1
5.0607692308e-01,3.4909181152e-02,6.0731315508e-06,2.3640043508e-05,2.5690018501e-01,1,1,2.3640043508e-05,2.5690018501e-01,1,1
5.0607692308e-01,3.7050487912e-02,6.4804778399e-06,2.6645359742e-05,2.4321224793e-01,1,1,2.6645359742e-05,2.4321224793e-01,1,1
5.0607692308e-01,3.9323141054e-02,6.8482468422e-06,3.0157413763e-05,2.2708335987e-01,1,1,3.0157413763e-05,2.2708335987e-01,1,1
5.0607692308e-01,4.1735197281e-02,7.2805159406e-06,3.4279054172e-05,2.1238963899e-01,1,1,3.3888558685e-05,2.1483698992e-01,1,1
5.0607692308e-01,4.4295207488e-02,7.7400703541e-06,3.9065028846e-05,1.9813297424e-01,1,1,2.9045685032e-05,2.6647918084e-01,1,1
5.0607692308e-01,4.7012247078e-02,8.2286323628e-06,4.4163068538e-05,1.8632383653e-01,1,1,2.5548869083e-05,3.2207423100e-01,1,1
5.0607692308e-01,4.9895948132e-02,8.7480329589e-06,5.0011459966e-05,1.7492056750e-01,1,1,2.3350882261e-05,3.7463393721e-01,1,1
5.0607692308e-01,5.2956533557e-02,9.3002187090e-06,5.0273367326e-05,1.8499295360e-01,1,1,2.1441011518e-05,4.3375839341e-01,1,1
5.0607692308e-01,5.6204853327e-02,9.8872590492e-06,5.0001066668e-05,1.9774096250e-01,1,1,1.9432926652e-05,5.0878898614e-01,1,1
5.0607692308e-01,5.9652422947e-02,1.0511354041e-05,5.0475821715e-05,2.0824532783e-01,1,1,1.8623896035e-05,5.6440145611e-01,1,1
5.0607692308e-01,6.3311464273e-02,1.1174842615e-05,5.2905078688e-05,2.1122438322e-01,1,1,1.7869065001e-05,6.2537366193e-01,1,1
5.0607692308e-01,6.7194948846e-02,1.1880211340e-05,5.4833434033e-05,2.1665999128e-01,1,1,1.7537680504e-05,6.7741063802e-01,1,1
5.0607692308e-01,7.1316643869e-02,1.2630103737e-05,5.6825743558e-05,2.2226024591e-01,1,1,1.7543167571e-05,7.1994431370e-01,1,1
5.0607692308e-01,7.5691161018e-02,1.3427330192e-05,5.8947735060e-05,2.2778364900e-01,1,1,1.7898527482e-05,7.5019189179e-01,1,1
5.0607692308e-01,8.0334008241e-02,1.4192274654e-05,1.7334004422e-05,8.1875337678e-01,1,1,1.7334004422e-05,8.1875337678e-01,1,1
5.0607692308e-01,8.5261644732e-02,1.5093264396e-05,1.6989395418e-05,8.8839326089e-01,1,1,1.6989395418e-05,8.8839326089e-01,1,1
5.0607692308e-01,9.0491539282e-02,1.6051453039e-05,1.6264194838e-05,9.8691962307e-01,1,1,1.6264194838e-05,9.8691962307e-01,1,1
5.0607692308e-01,9.6042232206e-02,1.7070471829e-05,1.5716265586e-05,1.0861659047e+00,1,0,1.5716265586e-05,1.0861659047e+00,1,0
5.0607692308e-01,1.0193340107e-01,1.8154182537e-05,1.5930678436e-05,1.1395737231e+00,1,0,1.5930678436e-05,1.1395737231e+00,1,0
5.0607692308e-01,1.0818593045e-01,1.9306692099e-05,1.6196917243e-05,1.1919979468e+00,1,0,1.6196917243e-05,1.1919979468e+00,1,0
5.0607692308e-01,1.1482198597e-01,2.0532368177e-05,1.6235766332e-05,1.2646380686e+00,1,0,1.6235766332e-05,1.2646380686e+00,1,0
5.0607692308e-01,1.2186509287e-01,2.1835855712e-05,1.6663804962e-05,1.3103763374e+00,1,0,1.6663804962e-05,1.3103763374e+00,1,0
5.0607692308e-01,1.2934021943e-01,2.3222094528e-05,1.7314740124e-05,1.3411748811e+00,1,0,1.7314740124e-05,1.3411748811e+00,1,0
5.0607692308e-01,1.3727386545e-01,2.4696338049e-05,1.8022992808e-05,1.3702684295e+00,1,0,1.8022992808e-05,1.3702684295e+00,1,0
5.0607692308e-01,1.4569415623e-01,2.6264173213e-05,1.8799419053e-05,1.3970736617e+00,1,0,1.8799419053e-05,1.3970736617e+00,1,0
5.0607692308e-01,1.5463094224e-01,2.7775137441e-05,1.9820005731e-05,1.4013687896e+00,1,0,1.9820005731e-05,1.4013687896e+00,1,0
5.0607692308e-01,1.6411590496e-01,2.9541213864e-05,2.1152588350e-05,1.3965767865e+00,1,0,2.1152588350e-05,1.3965767865e+00,1,0
5.0607692308e-01,1.7418266921e-01,3.1419585895e-05,2.2583404669e-05,1.3912687815e+00,1,0,2.2583404669e-05,1.3912687815e+00,1,0
5.0607692308e-01,1.8486692231e-01,3.3417393826e-05,2.4637037068e-05,1.3563885030e+00,1,0,2.4637037068e-05,1.3563885030e+00,1,0
5.0607692308e-01,1.9620654064e-01,3.5322125998e-05,2.6886225741e-05,1.3137629037e+00,1,0,2.6886225741e-05,1.3137629037e+00,1,0
5.0607692308e-01,2.0824172388e-01,3.4375449145e-05,2.9593111446e-05,1.1616030713e+00,1,0,2.9593111446e-05,1.1616030713e+00,1,0
5.0607692308e-01,2.2101513753e-01,3.2420825540e-05,3.2676961883e-05,9.9216156188e-01,1,1,3.2676961883e-05,9.9216156188e-01,1,1
5.0607692308e-01,2.3457206418e-01,3.3147609384e-05,3.6082754484e-05,9.1865518189e-01,1,1,3.6082754484e-05,9.1865518189e-01,1,1
5.0607692308e-01,2.4896056400e-01,3.4199263001e-05,4.0043873096e-05,8.5404483524e-01,1,1,4.0043873096e-05,8.5404483524e-01,1,1
5.0607692308e-01,2.6423164516e-01,3.5734347612e-05,4.4587136337e-05,8.0144971281e-01,1,1,4.4587136337e-05,8.0144971281e-01,1,1
5.0607692308e-01,2.8043944464e-01,3.7338336772e-05,4.9646532665e-05,7.5208347427e-01,1,1,4.9646532665e-05,7.5208347427e-01,1,1
5.0607692308e-01,2.9764142013e-01,3.9271200480e-05,5.5280729900e-05,7.1039583868e-01,1,1,5.5280729900e-05,7.1039583868e-01,1,1
5.0607692308e-01,3.1589855375e-01,4.1304121191e-05,5.8802292515e-05,7.0242365434e-01,1,1,5.8802292515e-05,7.0242365434e-01,1,1
5.0607692308e-01,3.3527556823e-01,4.3442278478e-05,5.8596145582e-05,7.4138457481e-01,1,1,5.8596145582e-05,7.4138457481e-01,1,1
5.0607692308e-01,3.5584115634e-01,4.5388501128e-05,5.8540939767e-05,7.7532921932e-01,1,1,5.8540939767e-05,7.7532921932e-01,1,1
5.0607692308e-01,3.7766822442e-01,4.7421914937e-05,5.8540682609e-05,8.1006767984e-01,1,1,5.8540682609e-05,8.1006767984e-01,1,1
5.0607692308e-01,4.0083415084e-01,4.9846251330e-05,5.8569602361e-05,8.5106009466e-01,1,1,5.8569602361e-05,8.5106009466e-01,1,1
5.0607692308e-01,4.2542106032e-01,5.2394526348e-05,5.8628900091e-05,8.9366381198e-01,1,1,5.8628900091e-05,8.9366381198e-01,1,1
5.0607692308e-01,4.5151611504e-01,5.4412300998e-05,5.8295977515e-05,9.3338002581e-01,1,1,5.8295977515e-05,9.3338002581e-01,1,1
5.0607692308e-01,4.7921182366e-01,5.6507782516e-05,5.7923471726e-05,9.7555931701e-01,1,1,5.7923471726e-05,9.7555931701e-01,1,1
5.0607692308e-01,5.0860636927e-01,5.8683963485e-05,5.7803309774e-05,1.0152353509e+00,1,0,5.7803309774e-05,1.0152353509e+00,1,0
5.0607692308e-01,5.3980395744e-01,5.9256029139e-05,5.7782375317e-05,1.0255035175e+00,1,0,5.7782375317e-05,1.0255035175e+00,1,0
5.0607692308e-01,5.7291518563e-01,5.9833671430e-05,5.7859568809e-05,1.0341188616e+00,1,0,5.7859568809e-05,1.0341188616e+00,1,0
5.0607692308e-01,6.0805743530e-01,5.7537238858e-05,5.8160650382e-05,9.8928121471e-01,1,1,5.8160650382e-05,9.8928121471e-01,1,1
5.0607692308e-01,6.4535528801e-01,5.3452437798e-05,5.8587026106e-05,9.1235963575e-01,1,1,5.8587026106e-05,9.1235963575e-01,1,1
5.0607692308e-01,6.8494096706e-01,4.6926508501e-05,5.8961228386e-05,7.9588756519e-01,1,1,5.8961228386e-05,7.9588756519e-01,1,1
5.0607692308e-01,7.2695480624e-01,4.1625448393e-05,5.9285114114e-05,7.0212310486e-01,1,1,5.9285114114e-05,7.0212310486e-01,1,1
5.0607692308e-01,7.7154574735e-01,4.0956636269e-05,5.9815011008e-05,6.8472170410e-01,1,1,5.9815011008e-05,6.8472170410e-01,1,1
5.0607692308e-01,8.1887186816e-01,6.4319833526e-05,6.0619944349e-05,1.0610341896e+00,1,0,6.0619944349e-05,1.0610341896e+00,1,0
5.0607692308e-01,8.6910094284e-01,8.1562115038e-05,6.1481991860e-05,1.3266017019e+00,1,0,6.1481991860e-05,1.3266017019e+00,1,0
5.0607692308e-01,9.2241103671e-01,9.3853552110e-05,6.0932048505e-05,1.5402986509e+00,1,0,6.0932048505e-05,1.5402986509e+00,1,0
5.0607692308e-01,9.7899113751e-01,7.0297985218e-05,6.0292339739e-05,1.1659521843e+00,1,0,6.0292339739e-05,1.1659521843e+00,1,0
5.0607692308e-01,1.0390418254e+00,1.0945103142e-04,6.2172432429e-05,1.7604431280e+00,1,0,6.2172432429e-05,1.7604431280e+00,1,0
5.0607692308e-01,1.1027759839e+00,1.1950799282e-04,5.4528906636e-05,2.1916447660e+00,1,0,5.4528906636e-05,2.1916447660e+00,1,0
5.0607692308e-01,1.1704195547e+00,1.2480511964e-04,3.7608005611e-05,3.3185785209e+00,1,0,3.7608005611e-05,3.3185785209e+00,1,0
5.0607692308e-01,1.2422123388e+00,1.2840974090e-04,3.6719307000e-05,3.4970632996e+00,1,0,3.6719307000e-05,3.4970632996e+00,1,0
5.0607692308e-01,1.3184088462e+00,1.3038255842e-04,3.6023280172e-05,3.6193971730e+00,1,0,3.6023280172e-05,3.6193971730e+00,1,0
5.0607692308e-01,1.3992791984e+00,1.3006071601e-04,3.5373181128e-05,3.6768170648e+00,1,0,3.5373181128e-05,3.6768170648e+00,1,0
5.0607692308e-01,1.4851100861e+00,1.3227671032e-04,3.5936824737e-05,3.6808124059e+00,1,0,3.5936824737e-05,3.6808124059e+00,1,0
5.0607692308e-01,1.5762057853e+00,1.3549153661e-04,3.5898168815e-05,3.7743300307e+00,1,0,3.5898168815e-05,3.7743300307e+00,1,0
5.0607692308e-01,1.6728892362e+00,1.4496745318e-04,3.5831301422e-05,4.0458327615e+00,1,0,3.5831301422e-05,4.0458327615e+00,1,0
5.0607692308e-01,1.7755031880e+00,1.5784991934e-04,3.5976090859e-05,4.3876339973e+00,1,0,3.5976090859e-05,4.3876339973e+00,1,0
5.0607692308e-01,1.8844114137e+00,1.6776879840e-04,3.6161637324e-05,4.6394137770e+00,1,0,3.6161637324e-05,4.6394137770e+00,1,0
5.0607692308e-01,2.0000000000e+00,1.7437249900e-04,3.6382218320e-05,4.7927945862e+00,1,0,3.6382218320e-05,4.7927945862e+00,1,0
5.0861538462e-01,1.0000000000e-02,2.0819237807e-06,3.6265439880e-06,5.7407928530e-01,1,1,3.6265439880e-06,5.7407928530e-01,1,1
5.0861538462e-01,1.0613393580e-02,2.2082191604e-06,3.7723299752e-06,5.8537274707e-01,1,1,3.7723299752e-06,5.8537274707e-01,1,1
5.0861538462e-01,1.1264412328e-02,2.3421759747e-06,3.9676879559e-06,5.9031254492e-01,1,1,3.9676879559e-06,5.9031254492e-01,1,1
5.0861538462e-01,1.1955364149e-02,2.4699606956e-06,4.2095286310e-06,5.8675469682e-01,1,1,4.2095286310e-06,5.8675469682e-01,1,1
5.0861538462e-01,1.2688698510e-02,2.6047171108e-06,4.4750184844e-06,5.8205728533e-01,1,1,4.4750184844e-06,5.8205728533e-01,1,1
5.0861538462e-01,1.3467015131e-02,2.7697761380e-06,4.7585094039e-06,5.8206801813e-01,1,1,4.7585094039e-06,5.8206801813e-01,1,1
5.0861538462e-01,1.4293073193e-02,2.9452948356e-06,5.0966308772e-06,5.7789055291e-01,1,1,5.0966308772e-06,5.7789055291e-01,1,1
5.0861538462e-01,1.5169801127e-02,3.1071097987e-06,5.5296581904e-06,5.6189907074e-01,1,1,5.5296581904e-06,5.6189907074e-01,1,1
5.0861538462e-01,1.6100306989e-02,3.2967477074e-06,6.0129226306e-06,5.4827708752e-01,1,1,6.0129226306e-06,5.4827708752e-01,1,1
5.0861538462e-01,1.7087889483e-02,3.4979598889e-06,6.5497747429e-06,5.3405804417e-01,1,1,6.5497747429e-06,5.3405804417e-01,1,1
5.0861538462e-01,1.8136049653e-02,3.7114527621e-06,7.1765480085e-06,5.1716406797e-01,1,1,7.1765480085e-06,5.1716406797e-01,1,1
5.0861538462e-01,1.9248503296e-02,3.9379758610e-06,7.9307780799e-06,4.9654344395e-01,1,1,7.9307780799e-06,4.9654344395e-01,1,1
5.0861538462e-01,2.0429194130e-02,4.1783244664e-06,8.7661605456e-06,4.7664247587e-01,1,1,8.7661605456e-06,4.7664247587e-01,1,1
5.0861538462e-01,2.1682307783e-02,4.4333423979e-06,9.7093236557e-06,4.5660671691e-01,1,1,9.7093236557e-06,4.5660671691e-01,1,1
5.0861538462e-01,2.3012286622e-02,4.7039249764e-06,1.0756458455e-05,4.3731168543e-01,1,1,1.0756458455e-05,4.3731168543e-01,1,1
5.0861538462e-01,2.4423845509e-02,4.9910221674e-06,1.1956146975e-05,4.1744402924e-01,1,1,1.1956146975e-05,4.1744402924e-01,1,1
5.0861538462e-01,2.5921988513e-02,5.2956419161e-06,1.3331342243e-05,3.9723246315e-01,1,1,1.3331342243e-05,3.9723246315e-01,1,1
5.0861538462e-01,2.7512026646e-02,5.6188536864e-06,1.4884847438e-05,3.7748816102e-01,1,1,1.4884847438e-05,3.7748816102e-01,1,1
5.0861538462e-01,2.9199596698e-02,5.9617922150e-06,1.6627650366e-05,3.5854688328e-01,1,1,1.6627650366e-05,3.5854688328e-01,1,1
5.0861538462e-01,3.0990681213e-02,6.3628780435e-06,1.8694063991e-05,3.4036890248e-01,1,1,1.8694063991e-05,3.4036890248e-01,1,1
5.0861538462e-01,3.2891629703e-02,6.7909473422e-06,2.1019548859e-05,3.2307769247e-01,1,1,2.1019548859e-05,3.2307769247e-01,1,1
5.0861538462e-01,3.4909181152e-02,7.1766417154e-06,2.3636726781e-05,3.0362248470e-01,1,1,2.3636726781e-05,3.0362248470e-01,1,1
5.0861538462e-01,3.7050487912e-02,7.6305313349e-06,2.6651968014e-05,2.8630273498e-01,1,1,2.6651968014e-05,2.8630273498e-01,1,1
5.0861538462e-01,3.9323141054e-02,8.1131273877e-06,3.0179145949e-05,2.6883223937e-01,1,1,3.0179145949e-05,2.6883223937e-01,1,1
5.0861538462e-01,4.1735197281e-02,8.6262454238e-06,3.4312698870e-05,2.5140095964e-01,1,1,3.3225682073e-05,2.5962583416e-01,1,1
5.0861538462e-01,4.4295207488e-02,9.1718158185e-06,3.9084065629e-05,2.3466892891e-01,1,1,2.8437608682e-05,3.2252415881e-01,1,1
5.0861538462e-01,4.7012247078e-02,9.7518910344e-06,4.4175366365e-05,2.2075404998e-01,1,1,2.5188915374e-05,3.8715009715e-01,1,1
5.0861538462e-01,4.9895948132e-02,1.0368653343e-05,4.9994318394e-05,2.0739663378e-01,1,1,2.2672349110e-05,4.5732593885e-01,1,1
5.0861538462e-01,5.2956533557e-02,1.1024423034e-05,4.9759859414e-05,2.2155253579e-01,1,1,2.1074530896e-05,5.2311593972e-01,1,1
5.0861538462e-01,5.6204853327e-02,1.1721667145e-05,4.9490636990e-05,2.3684615633e-01,1,1,1.9090534713e-05,6.1400412935e-01,1,1
5.0861538462e-01,5.9652422947e-02,1.2463008744e-05,5.0178536143e-05,2.4837330265e-01,1,1,1.8374038346e-05,6.7829447773e-01,1,1
5.0861538462e-01,6.3311464273e-02,1.3251236793e-05,5.2536146874e-05,2.5223084640e-01,1,1,1.7655918246e-05,7.5052662842e-01,1,1
5.0861538462e-01,6.7194948846e-02,1.4089316644e-05,5.4450437608e-05,2.5875488359e-01,1,1,1.7363481515e-05,8.1143384939e-01,1,1
5.0861538462e-01,7.1316643869e-02,1.4980401197e-05,5.6429069020e-05,2.6547312328e-01,1,1,1.7368987220e-05,8.6247983300e-01,1,1
5.0861538462e-01,7.5691161018e-02,1.5927842754e-05,5.8574408024e-05,2.7192494625e-01,1,1,1.7758109098e-05,8.9693348912e-01,1,1
5.0861538462e-01,8.0334008241e-02,1.6935205636e-05,1.7155981894e-05,9.8713123744e-01,1,1,1.7155981894e-05,9.8713123744e-01,1,1
5.0861538462e-01,8.5261644732e-02,1.8006279594e-05,1.6761414611e-05,1.0742696850e+00,1,0,1.6761414611e-05,1.0742696850e+00,1,0
5.0861538462e-01,9.0491539282e-02,1.9038943361e-05,1.6040492108e-05,1.1869301286e+00,1,0,1.6040492108e-05,1.1869301286e+00,1,0
5.0861538462e-01,9.6042232206e-02,2.0251126077e-05,1.5560974553e-05,1.3014047422e+00,1,0,1.5560974553e-05,1.3014047422e+00,1,0
5.0861538462e-01,1.0193340107e-01,2.1540486760e-05,1.5829878818e-05,1.3607486834e+00,1,0,1.5829878818e-05,1.3607486834e+00,1,0
5.0861538462e-01,1.0818593045e-01,2.2911939223e-05,1.5989959147e-05,1.4328954197e+00,1,0,1.5989959147e-05,1.4328954197e+00,1,0
5.0861538462e-01,1.1482198597e-01,2.4370710133e-05,1.6100145574e-05,1.5136950173e+00,1,0,1.6100145574e-05,1.5136950173e+00,1,0
5.0861538462e-01,1.2186509287e-01,2.5922358932e-05,1.6551084957e-05,1.5662030012e+00,1,0,1.6551084957e-05,1.5662030012e+00,1,0
5.0861538462e-01,1.2934021943e-01,2.7572799026e-05,1.7197657408e-05,1.6032880741e+00,1,0,1.7197657408e-05,1.6032880741e+00,1,0
5.0861538462e-01,1.3727386545e-01,2.9328320317e-05,1.7906887025e-05,1.6378234964e+00,1,0,1.7906887025e-05,1.6378234964e+00,1,0
5.0861538462e-01,1.4569415623e-01,3.1195613176e-05,1.8678350531e-05,1.6701481817e+00,1,0,1.8678350531e-05,1.6701481817e+00,1,0
5.0861538462e-01,1.5463094224e-01,3.3181793943e-05,1.9730251204e-05,1.6817725026e+00,1,0,1.9730251204e-05,1.6817725026e+00,1,0
5.0861538462e-01,1.6411590496e-01,3.5294432043e-05,2.1056838411e-05,1.6761505861e+00,1,0,2.1056838411e-05,1.6761505861e+00,1,0
5.0861538462e-01,1.7418266921e-01,3.7541578835e-05,2.2516315116e-05,1.6673056244e+00,1,0,2.2516315116e-05,1.6673056244e+00,1,0
5.0861538462e-01,1.8486692231e-01,3.9689901530e-05,2.4571466763e-05,1.6152841796e+00,1,0,2.4571466763e-05,1.6152841796e+00,1,0
5.0861538462e-01,1.9620654064e-01,4.1961162325e-05,2.6814711129e-05,1.5648560271e+00,1,0,2.6814711129e-05,1.5648560271e+00,1,0
5.0861538462e-01,2.0824172388e-01,3.9676497123e-05,2.9543552718e-05,1.3429832729e+00,1,0,2.9543552718e-05,1.3429832729e+00,1,0
5.0861538462e-01,2.2101513753e-01,3.8443197328e-05,3.2622283921e-05,1.1784336566e+00,1,0,3.2622283921e-05,1.1784336566e+00,1,0
5.0861538462e-01,2.3457206418e-01,3.9262770666e-05,3.6022424704e-05,1.0899535772e+00,1,0,3.6022424704e-05,1.0899535772e+00,1,0
5.0861538462e-01,2.4896056400e-01,4.0642402546e-05,4.0004851848e-05,1.0159368344e+00,1,0,4.0004851848e-05,1.0159368344e+00,1,0
5.0861538462e-01,2.6423164516e-01,4.2490609290e-05,4.4543739553e-05,9.5390754608e-01,1,1,4.4543739553e-05,9.5390754608e-01,1,1
5.0861538462e-01,2.8043944464e-01,4.4422862940e-05,4.9598265823e-05,8.9565355165e-01,1,1,4.9598265823e-05,8.9565355165e-01,1,1
5.0861538462e-01,2.9764142013e-01,4.6723434863e-05,5.5227042396e-05,8.4602457123e-01,1,1,5.5227042396e-05,8.4602457123e-01,1,1
5.0861538462e-01,3.1589855375e-01,4.9143148841e-05,5.8198617838e-05,8.4440405402e-01,1,1,5.8198617838e-05,8.4440405402e-01,1,1
5.0861538462e-01,3.3527556823e-01,5.1688175005e-05,5.7996785508e-05,8.9122482482e-01,1,1,5.7996785508e-05,8.9122482482e-01,1,1
5.0861538462e-01,3.5584115634e-01,5.4037101383e-05,5.7956945900e-05,9.3236626850e-01,1,1,5.7956945900e-05,9.3236626850e-01,1,1
5.0861538462e-01,3.7766822442e-01,5.6492772778e-05,5.7959074832e-05,9.7470107903e-01,1,1,5.7959074832e-05,9.7470107903e-01,1,1
5.0861538462e-01,4.0083415084e-01,5.9060040130e-05,5.7990187740e-05,1.0184488520e+00,1,0,5.7990187740e-05,1.0184488520e+00,1,0
